,text,Autor,Timestamp,Cantidad Favs,Cantidad Retweets
0,"As much as I don't like #mosquitos , not a popular opinion. Against fogging. Most places in MB do not fog (or in some cases, not practical to).","User(_api=<tweepy.api.API object at 0x7fb159bdc3d0>, _json={'id': 244609187, 'id_str': '244609187', 'name': 'Paul Routledge', 'screen_name': 'euph312', 'location': 'Brandon, MB', 'description': 'Christian, Plays Euphonium, Sings Bass, sui generis, pretty easy going.', 'url': 'http://t.co/MMWZC2mB18', 'entities': {'url': {'urls': [{'url': 'http://t.co/MMWZC2mB18', 'expanded_url': 'http://www.youtube.com/channel/UCc4hwj4QXPJr5zzriC6tiKg', 'display_url': 'youtube.com/channel/UCc4hw…', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 514, 'friends_count': 1186, 'listed_count': 15, 'created_at': 'Sat Jan 29 18:16:42 +0000 2011', 'favourites_count': 32975, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 13380, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/464182361425338368/_rnGMhe2_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/464182361425338368/_rnGMhe2_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/244609187/1552837194', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=244609187, id_str='244609187', name='Paul Routledge', screen_name='euph312', location='Brandon, MB', description='Christian, Plays Euphonium, Sings Bass, sui generis, pretty easy going.', url='http://t.co/MMWZC2mB18', entities={'url': {'urls': [{'url': 'http://t.co/MMWZC2mB18', 'expanded_url': 'http://www.youtube.com/channel/UCc4hwj4QXPJr5zzriC6tiKg', 'display_url': 'youtube.com/channel/UCc4hw…', 'indices': [0, 22]}]}, 'description': {'urls': []}}, protected=False, followers_count=514, friends_count=1186, listed_count=15, created_at=datetime.datetime(2011, 1, 29, 18, 16, 42), favourites_count=32975, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=13380, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=True, profile_image_url='http://pbs.twimg.com/profile_images/464182361425338368/_rnGMhe2_normal.jpeg', profile_image_url_https='https://pbs.twimg.com/profile_images/464182361425338368/_rnGMhe2_normal.jpeg', profile_banner_url='https://pbs.twimg.com/profile_banners/244609187/1552837194', profile_link_color='0084B4', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",2022-06-21 23:11:11,0,0
1,"Calcasieu Parish Mosquito Control reported that they have received confirmation that four of the parish's mosquito pools have tested positive for the West Nile Virus.
#Mosquitos #Calcasieu #SWLA #Louisiana     

https://t.co/H5f1UhMxlI","User(_api=<tweepy.api.API object at 0x7fb159bdc3d0>, _json={'id': 973811636409651201, 'id_str': '973811636409651201', 'name': 'Calcasieu', 'screen_name': 'CalcasieuInfo', 'location': 'Lake Charles, LA', 'description': 'Welcome to the official Twitter account for https://t.co/CaGa5Ri55L .', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/CaGa5Ri55L', 'expanded_url': 'http://Calcasieu.Info', 'display_url': 'Calcasieu.Info', 'indices': [44, 67]}]}}, 'protected': False, 'followers_count': 208, 'friends_count': 79, 'listed_count': 6, 'created_at': 'Wed Mar 14 06:42:41 +0000 2018', 'favourites_count': 19, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2644, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973818348541825024/FelAt8xq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973818348541825024/FelAt8xq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/973811636409651201/1521011609', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=973811636409651201, id_str='973811636409651201', name='Calcasieu', screen_name='CalcasieuInfo', location='Lake Charles, LA', description='Welcome to the official Twitter account for https://t.co/CaGa5Ri55L .', url=None, entities={'description': {'urls': [{'url': 'https://t.co/CaGa5Ri55L', 'expanded_url': 'http://Calcasieu.Info', 'display_url': 'Calcasieu.Info', 'indices': [44, 67]}]}}, protected=False, followers_count=208, friends_count=79, listed_count=6, created_at=datetime.datetime(2018, 3, 14, 6, 42, 41), favourites_count=19, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=2644, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/973818348541825024/FelAt8xq_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/973818348541825024/FelAt8xq_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/973811636409651201/1521011609', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",2022-06-21 22:03:34,0,0
2,"Researcher's have found a #genetic discovery that could keep #mosquitos from maturing or multiplying, while sparing beneficial #insects. @ScienceDaily has the full report. https://t.co/Z3Tka8FioO","User(_api=<tweepy.api.API object at 0x7fb159bdc3d0>, _json={'id': 95480161, 'id_str': '95480161', 'name': 'Brownyard Group', 'screen_name': 'PCOpro', 'location': 'Bay Shore, NY', 'description': 'Insurance coverage to meet the complex needs of Pest Control Operators (PCOs). We also cover landscapers! Check out Groundcover: https://t.co/ayPbWyH1tv', 'url': 'https://t.co/ipsG08BdPT', 'entities': {'url': {'urls': [{'url': 'https://t.co/ipsG08BdPT', 'expanded_url': 'http://brownyard.com/insurance-programs/pest-control-insurance/', 'display_url': 'brownyard.com/insurance-prog…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/ayPbWyH1tv', 'expanded_url': 'http://bit.ly/1nuy9re', 'display_url': 'bit.ly/1nuy9re', 'indices': [129, 152]}]}}, 'protected': False, 'followers_count': 490, 'friends_count': 411, 'listed_count': 32, 'created_at': 'Tue Dec 08 19:03:50 +0000 2009', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4544, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/890585971259039744/sp_-YEAF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/890585971259039744/sp_-YEAF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/95480161/1399307720', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=95480161, id_str='95480161', name='Brownyard Group', screen_name='PCOpro', location='Bay Shore, NY', description='Insurance coverage to meet the complex needs of Pest Control Operators (PCOs). We also cover landscapers! Check out Groundcover: https://t.co/ayPbWyH1tv', url='https://t.co/ipsG08BdPT', entities={'url': {'urls': [{'url': 'https://t.co/ipsG08BdPT', 'expanded_url': 'http://brownyard.com/insurance-programs/pest-control-insurance/', 'display_url': 'brownyard.com/insurance-prog…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/ayPbWyH1tv', 'expanded_url': 'http://bit.ly/1nuy9re', 'display_url': 'bit.ly/1nuy9re', 'indices': [129, 152]}]}}, protected=False, followers_count=490, friends_count=411, listed_count=32, created_at=datetime.datetime(2009, 12, 8, 19, 3, 50), favourites_count=152, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=4544, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/890585971259039744/sp_-YEAF_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/890585971259039744/sp_-YEAF_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/95480161/1399307720', profile_link_color='DD2E44', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",2022-06-21 16:15:06,0,0
3,RT @BTVcast: [NEW EPISODE] Reviews of Mosquito (1994) &amp; Mosquito Man (2005)!  Up now anywhere you listen to podcasts! We are itching to sho…,"User(_api=<tweepy.api.API object at 0x7fb159bdc3d0>, _json={'id': 1143470301096714241, 'id_str': '1143470301096714241', 'name': 'Survivors Guilt', 'screen_name': 'SurvivorsGuilt3', 'location': '', 'description': 'Have you ever sat down to watch a horror movie and wondered ""what are my chances of surviving this movie?"" https://t.co/qH8J1IxTaA', 'url': 'https://t.co/qjRVL8rgG1', 'entities': {'url': {'urls': [{'url': 'https://t.co/qjRVL8rgG1', 'expanded_url': 'https://www.youtube.com/survivorsguilt', 'display_url': 'youtube.com/survivorsguilt', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/qH8J1IxTaA', 'expanded_url': 'http://patreon.com/survivorsguilt', 'display_url': 'patreon.com/survivorsguilt', 'indices': [107, 130]}]}}, 'protected': False, 'followers_count': 3632, 'friends_count': 4159, 'listed_count': 12, 'created_at': 'Tue Jun 25 10:45:39 +0000 2019', 'favourites_count': 9634, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 8791, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1359436725529923587/ceptgX-z_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1359436725529923587/ceptgX-z_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1143470301096714241/1627143731', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1143470301096714241, id_str='1143470301096714241', name='Survivors Guilt', screen_name='SurvivorsGuilt3', location='', description='Have you ever sat down to watch a horror movie and wondered ""what are my chances of surviving this movie?"" https://t.co/qH8J1IxTaA', url='https://t.co/qjRVL8rgG1', entities={'url': {'urls': [{'url': 'https://t.co/qjRVL8rgG1', 'expanded_url': 'https://www.youtube.com/survivorsguilt', 'display_url': 'youtube.com/survivorsguilt', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/qH8J1IxTaA', 'expanded_url': 'http://patreon.com/survivorsguilt', 'display_url': 'patreon.com/survivorsguilt', 'indices': [107, 130]}]}}, protected=False, followers_count=3632, friends_count=4159, listed_count=12, created_at=datetime.datetime(2019, 6, 25, 10, 45, 39), favourites_count=9634, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=8791, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1359436725529923587/ceptgX-z_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1359436725529923587/ceptgX-z_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1143470301096714241/1627143731', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",2022-06-21 15:13:19,0,9
4,RT @BTVcast: [NEW EPISODE] Reviews of Mosquito (1994) &amp; Mosquito Man (2005)!  Up now anywhere you listen to podcasts! We are itching to sho…,"User(_api=<tweepy.api.API object at 0x7fb159bdc3d0>, _json={'id': 3234099793, 'id_str': '3234099793', 'name': 'Isaac Thorne', 'screen_name': 'isaacrthorne', 'location': 'Franklin, TN', 'description': 'Horror Author 👻\nMember of HWA, ALLi, and IBPA 👻 \n\nRTs are not necessarily endorsements', 'url': 'https://t.co/imBpKOtnil', 'entities': {'url': {'urls': [{'url': 'https://t.co/imBpKOtnil', 'expanded_url': 'https://isaacthorne.contactin.bio', 'display_url': 'isaacthorne.contactin.bio', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 57416, 'friends_count': 46458, 'listed_count': 0, 'created_at': 'Tue Jun 02 19:48:08 +0000 2015', 'favourites_count': 99517, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 99410, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278288160837992448/N5HoeisK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278288160837992448/N5HoeisK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3234099793/1651367067', 'profile_link_color': '9266CC', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=3234099793, id_str='3234099793', name='Isaac Thorne', screen_name='isaacrthorne', location='Franklin, TN', description='Horror Author 👻\nMember of HWA, ALLi, and IBPA 👻 \n\nRTs are not necessarily endorsements', url='https://t.co/imBpKOtnil', entities={'url': {'urls': [{'url': 'https://t.co/imBpKOtnil', 'expanded_url': 'https://isaacthorne.contactin.bio', 'display_url': 'isaacthorne.contactin.bio', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=57416, friends_count=46458, listed_count=0, created_at=datetime.datetime(2015, 6, 2, 19, 48, 8), favourites_count=99517, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=99410, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1278288160837992448/N5HoeisK_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1278288160837992448/N5HoeisK_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/3234099793/1651367067', profile_link_color='9266CC', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",2022-06-21 14:47:19,0,9
5,"Welcome to Rate It Green's #GreenBuilding Directory &amp; Network, #PestManagement Systems, Inc! https://t.co/dBlwisX2aa @PMibugs #wildlife #pests #ants #termites #rodents #mosquitos #fleas #bedbugs #moisture control #Greensboro #NorthCarolina We look forward to adding your voice! https://t.co/GlEHmSFitb","User(_api=<tweepy.api.API object at 0x7fb159bdc3d0>, _json={'id': 15222008, 'id_str': '15222008', 'name': 'Rate It Green', 'screen_name': 'rateitgreen', 'location': 'International', 'description': 'Rate It Green is a green building directory, network and information sharing platform- find products & services, ask clients for reviews, join the conversation!', 'url': 'https://t.co/OSw3ufBHDi', 'entities': {'url': {'urls': [{'url': 'https://t.co/OSw3ufBHDi', 'expanded_url': 'http://www.rateitgreen.com', 'display_url': 'rateitgreen.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4174, 'friends_count': 3572, 'listed_count': 340, 'created_at': 'Tue Jun 24 17:45:10 +0000 2008', 'favourites_count': 5787, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 25477, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B2DFDA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/889427687/icon_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/889427687/icon_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15222008/1442297305', 'profile_link_color': '93A644', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=15222008, id_str='15222008', name='Rate It Green', screen_name='rateitgreen', location='International', description='Rate It Green is a green building directory, network and information sharing platform- find products & services, ask clients for reviews, join the conversation!', url='https://t.co/OSw3ufBHDi', entities={'url': {'urls': [{'url': 'https://t.co/OSw3ufBHDi', 'expanded_url': 'http://www.rateitgreen.com', 'display_url': 'rateitgreen.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=4174, friends_count=3572, listed_count=340, created_at=datetime.datetime(2008, 6, 24, 17, 45, 10), favourites_count=5787, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=25477, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='B2DFDA', profile_background_image_url='http://abs.twimg.com/images/themes/theme13/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme13/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/889427687/icon_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/889427687/icon_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/15222008/1442297305', profile_link_color='93A644', profile_sidebar_border_color='EEEEEE', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",2022-06-21 14:30:04,0,0
6,RT @BTVcast: [NEW EPISODE] Reviews of Mosquito (1994) &amp; Mosquito Man (2005)!  Up now anywhere you listen to podcasts! We are itching to sho…,"User(_api=<tweepy.api.API object at 0x7fb159bdc3d0>, _json={'id': 332966388, 'id_str': '332966388', 'name': 'PromoteHorror', 'screen_name': 'PromoteHorror', 'location': 'Miami, Florida', 'description': 'Welcome to https://t.co/lfj0HCNTBp, where we bring creators of horror & horror fans together! Our goal is to help #SpreadtheHorror through our promotions!', 'url': 'http://www.promotehorror.com', 'entities': {'url': {'urls': [{'url': 'http://www.promotehorror.com', 'expanded_url': None, 'indices': [0, 28]}]}, 'description': {'urls': [{'url': 'https://t.co/lfj0HCNTBp', 'expanded_url': 'http://PromoteHorror.com', 'display_url': 'PromoteHorror.com', 'indices': [11, 34]}]}}, 'protected': False, 'followers_count': 92820, 'friends_count': 48483, 'listed_count': 1341, 'created_at': 'Sun Jul 10 19:02:33 +0000 2011', 'favourites_count': 583, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 446475, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/756917329695473664/kBQZLrxB_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/756917329695473664/kBQZLrxB_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/332966388/1504329949', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=332966388, id_str='332966388', name='PromoteHorror', screen_name='PromoteHorror', location='Miami, Florida', description='Welcome to https://t.co/lfj0HCNTBp, where we bring creators of horror & horror fans together! Our goal is to help #SpreadtheHorror through our promotions!', url='http://www.promotehorror.com', entities={'url': {'urls': [{'url': 'http://www.promotehorror.com', 'expanded_url': None, 'indices': [0, 28]}]}, 'description': {'urls': [{'url': 'https://t.co/lfj0HCNTBp', 'expanded_url': 'http://PromoteHorror.com', 'display_url': 'PromoteHorror.com', 'indices': [11, 34]}]}}, protected=False, followers_count=92820, friends_count=48483, listed_count=1341, created_at=datetime.datetime(2011, 7, 10, 19, 2, 33), favourites_count=583, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=446475, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme14/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme14/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/756917329695473664/kBQZLrxB_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/756917329695473664/kBQZLrxB_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/332966388/1504329949', profile_link_color='ABB8C2', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",2022-06-21 14:23:43,0,9
7,"Happy Summer! Did you know a mosquito has 47 ""teeth"" on its proboscis? 🦟
#une #unecdm #happysummer #mosquitos #dentalfunfacts","User(_api=<tweepy.api.API object at 0x7fb159bdc3d0>, _json={'id': 2883032836, 'id_str': '2883032836', 'name': 'UNE Dental Medicine', 'screen_name': 'UNECDM', 'location': 'Portland, Maine', 'description': 'The UNE College of Dental Medicine improves the health of Northern New England and shapes the future of dentistry through excellence in education and service.', 'url': 'https://t.co/CECXxNN9Ap', 'entities': {'url': {'urls': [{'url': 'https://t.co/CECXxNN9Ap', 'expanded_url': 'https://linktr.ee/unecdm', 'display_url': 'linktr.ee/unecdm', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 486, 'friends_count': 199, 'listed_count': 15, 'created_at': 'Tue Nov 18 19:16:07 +0000 2014', 'favourites_count': 308, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 770, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115982914179747842/FLRVKJYj_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115982914179747842/FLRVKJYj_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2883032836/1651157222', 'profile_link_color': '163E70', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=2883032836, id_str='2883032836', name='UNE Dental Medicine', screen_name='UNECDM', location='Portland, Maine', description='The UNE College of Dental Medicine improves the health of Northern New England and shapes the future of dentistry through excellence in education and service.', url='https://t.co/CECXxNN9Ap', entities={'url': {'urls': [{'url': 'https://t.co/CECXxNN9Ap', 'expanded_url': 'https://linktr.ee/unecdm', 'display_url': 'linktr.ee/unecdm', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=486, friends_count=199, listed_count=15, created_at=datetime.datetime(2014, 11, 18, 19, 16, 7), favourites_count=308, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=770, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1115982914179747842/FLRVKJYj_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1115982914179747842/FLRVKJYj_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/2883032836/1651157222', profile_link_color='163E70', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])",2022-06-21 13:00:02,0,0
